Order_ID,Ship_Mode,Ship_Date,Ship_ID
4224,DELIVERY TRUCK,17.09.2012,SHP_5897
4225,REGULAR AIR,08.05.2009,SHP_5898
4226,REGULAR AIR,02.07.2009,SHP_5899
4227,EXPRESS AIR,08.08.2009,SHP_5900
4228,REGULAR AIR,03.06.2011,SHP_5901
4229,REGULAR AIR,19.06.2010,SHP_5902
4230,DELIVERY TRUCK,16.09.2012,SHP_5903
4231,REGULAR AIR,20.06.2010,SHP_5904
4232,REGULAR AIR,25.10.2009,SHP_5905
4233,REGULAR AIR,16.04.2009,SHP_5906
4234,REGULAR AIR,13.09.2011,SHP_5908
4235,EXPRESS AIR,26.04.2011,SHP_5909
4236,REGULAR AIR,19.06.2012,SHP_5911
4237,REGULAR AIR,29.01.2010,SHP_5912
4238,REGULAR AIR,27.03.2009,SHP_5913
4239,REGULAR AIR,23.08.2011,SHP_5914
4240,EXPRESS AIR,01.08.2012,SHP_5917
4241,REGULAR AIR,21.08.2012,SHP_5918
4242,REGULAR AIR,12.04.2009,SHP_5921
4243,EXPRESS AIR,14.05.2009,SHP_5923
4244,REGULAR AIR,01.02.2009,SHP_5926
4245,REGULAR AIR,19.02.2011,SHP_5927
4246,REGULAR AIR,02.12.2009,SHP_5928
4247,DELIVERY TRUCK,19.07.2009,SHP_5929
4248,EXPRESS AIR,11.09.2009,SHP_5931
4249,REGULAR AIR,20.02.2012,SHP_5933
4250,REGULAR AIR,09.07.2012,SHP_5935
4251,REGULAR AIR,31.08.2012,SHP_5937
4252,REGULAR AIR,15.04.2010,SHP_5938
4253,REGULAR AIR,16.01.2012,SHP_5939
4254,DELIVERY TRUCK,29.10.2012,SHP_5941
4255,REGULAR AIR,18.07.2009,SHP_5942
4256,REGULAR AIR,28.10.2012,SHP_5943
4257,REGULAR AIR,03.07.2009,SHP_5944
4258,REGULAR AIR,12.08.2010,SHP_5945
4259,REGULAR AIR,16.03.2012,SHP_5947
4260,DELIVERY TRUCK,27.05.2010,SHP_5948
4261,DELIVERY TRUCK,25.11.2009,SHP_5949
4262,REGULAR AIR,13.08.2012,SHP_5950
4263,REGULAR AIR,03.09.2012,SHP_5951
4264,EXPRESS AIR,16.04.2012,SHP_5953
4265,REGULAR AIR,08.12.2011,SHP_5954
4266,REGULAR AIR,16.10.2010,SHP_5955
4267,DELIVERY TRUCK,10.10.2009,SHP_5956
4268,REGULAR AIR,29.09.2010,SHP_5957
4269,REGULAR AIR,11.10.2011,SHP_5958
4270,REGULAR AIR,03.07.2010,SHP_5960
4271,DELIVERY TRUCK,20.06.2010,SHP_5961
4272,REGULAR AIR,15.08.2011,SHP_5962
4273,DELIVERY TRUCK,19.03.2009,SHP_5964
4274,REGULAR AIR,25.06.2011,SHP_5965
4275,REGULAR AIR,15.08.2012,SHP_5966
4276,REGULAR AIR,06.08.2009,SHP_5967
4277,REGULAR AIR,24.05.2009,SHP_5968
4278,REGULAR AIR,05.09.2010,SHP_5969
4279,REGULAR AIR,27.05.2012,SHP_5971
4280,REGULAR AIR,08.07.2011,SHP_5972
4281,REGULAR AIR,12.06.2010,SHP_5974
4282,REGULAR AIR,27.05.2009,SHP_5976
4283,REGULAR AIR,27.12.2012,SHP_5977
4284,REGULAR AIR,28.08.2012,SHP_5978
4285,REGULAR AIR,27.06.2011,SHP_5979
4286,REGULAR AIR,23.12.2010,SHP_5980
4287,REGULAR AIR,10.09.2011,SHP_5981
4288,REGULAR AIR,21.11.2012,SHP_5982
4289,REGULAR AIR,07.02.2009,SHP_5983
4290,REGULAR AIR,03.11.2012,SHP_5984
4291,REGULAR AIR,30.05.2010,SHP_5985
4292,REGULAR AIR,07.12.2009,SHP_5989
4293,EXPRESS AIR,20.11.2011,SHP_5990
4294,REGULAR AIR,19.01.2011,SHP_5991
4295,REGULAR AIR,01.01.2012,SHP_5992
4296,REGULAR AIR,27.07.2011,SHP_5994
4297,REGULAR AIR,13.11.2010,SHP_5995
4298,REGULAR AIR,12.08.2012,SHP_5998
4299,REGULAR AIR,11.06.2012,SHP_6000
4300,REGULAR AIR,07.02.2012,SHP_6001
4301,REGULAR AIR,29.03.2012,SHP_6003
4302,REGULAR AIR,18.02.2012,SHP_6004
4303,REGULAR AIR,08.11.2011,SHP_6006
4304,REGULAR AIR,18.04.2012,SHP_6007
4305,REGULAR AIR,26.05.2011,SHP_6008
4306,REGULAR AIR,03.01.2012,SHP_6010
4307,EXPRESS AIR,07.10.2010,SHP_6011
4308,DELIVERY TRUCK,19.03.2010,SHP_6012
4309,EXPRESS AIR,25.05.2010,SHP_6013
4310,DELIVERY TRUCK,19.10.2009,SHP_6014
4311,REGULAR AIR,02.04.2012,SHP_6015
4312,REGULAR AIR,29.06.2011,SHP_6016
4313,DELIVERY TRUCK,05.06.2009,SHP_6018
4314,REGULAR AIR,15.02.2009,SHP_6019
4315,DELIVERY TRUCK,22.04.2011,SHP_6020
4316,REGULAR AIR,04.07.2010,SHP_6021
4317,REGULAR AIR,19.05.2012,SHP_6022
4318,DELIVERY TRUCK,20.03.2009,SHP_6023
4319,REGULAR AIR,14.08.2012,SHP_6024
4320,REGULAR AIR,30.03.2012,SHP_6025
4321,EXPRESS AIR,08.05.2011,SHP_6026
4322,DELIVERY TRUCK,27.11.2010,SHP_6027
4323,DELIVERY TRUCK,03.11.2011,SHP_6028
4324,REGULAR AIR,11.02.2011,SHP_6029
4325,REGULAR AIR,01.12.2010,SHP_6030
4326,EXPRESS AIR,30.07.2010,SHP_6031
4327,REGULAR AIR,11.04.2010,SHP_6032
4328,REGULAR AIR,13.11.2012,SHP_6033
4329,REGULAR AIR,26.05.2009,SHP_6035
4330,REGULAR AIR,29.01.2011,SHP_6037
4331,REGULAR AIR,24.08.2010,SHP_6038
4332,REGULAR AIR,29.12.2010,SHP_6039
4333,REGULAR AIR,18.06.2009,SHP_6040
4334,REGULAR AIR,17.05.2009,SHP_6041
4335,REGULAR AIR,01.04.2011,SHP_6042
4336,DELIVERY TRUCK,06.02.2009,SHP_6043
4337,REGULAR AIR,22.08.2011,SHP_6045
4338,REGULAR AIR,14.11.2011,SHP_6046
4339,REGULAR AIR,03.10.2012,SHP_6048
4340,REGULAR AIR,21.06.2012,SHP_6050
4341,REGULAR AIR,14.09.2011,SHP_6053
4342,REGULAR AIR,07.02.2011,SHP_6055
4343,DELIVERY TRUCK,30.10.2010,SHP_6057
4344,REGULAR AIR,14.04.2012,SHP_6059
4345,REGULAR AIR,05.09.2010,SHP_6060
4346,REGULAR AIR,05.09.2011,SHP_6061
4347,REGULAR AIR,05.06.2010,SHP_6062
4348,EXPRESS AIR,13.09.2011,SHP_6063
4349,REGULAR AIR,16.08.2012,SHP_6064
4350,REGULAR AIR,26.05.2010,SHP_6065
4351,EXPRESS AIR,22.09.2011,SHP_6067
4352,EXPRESS AIR,21.05.2009,SHP_6068
4353,REGULAR AIR,17.04.2009,SHP_6070
4354,EXPRESS AIR,07.05.2009,SHP_6071
4355,REGULAR AIR,03.03.2010,SHP_6072
4356,REGULAR AIR,08.11.2011,SHP_6074
4357,REGULAR AIR,21.11.2009,SHP_6075
4358,REGULAR AIR,16.07.2009,SHP_6077
4359,REGULAR AIR,19.07.2011,SHP_6078
4360,DELIVERY TRUCK,25.11.2012,SHP_6079
4361,REGULAR AIR,23.12.2011,SHP_6080
4362,REGULAR AIR,17.03.2011,SHP_6081
4363,REGULAR AIR,06.05.2010,SHP_6082
4364,REGULAR AIR,10.07.2009,SHP_6083
4365,EXPRESS AIR,27.02.2011,SHP_6085
4366,REGULAR AIR,16.03.2011,SHP_6086
4367,REGULAR AIR,11.01.2011,SHP_6088
4368,REGULAR AIR,04.03.2012,SHP_6089
4369,REGULAR AIR,18.07.2011,SHP_6091
4370,REGULAR AIR,05.09.2012,SHP_6092
4371,REGULAR AIR,30.12.2012,SHP_6093
4372,REGULAR AIR,08.04.2012,SHP_6094
4373,DELIVERY TRUCK,15.12.2012,SHP_6095
4374,REGULAR AIR,28.01.2012,SHP_6096
4375,DELIVERY TRUCK,06.08.2009,SHP_6097
4376,REGULAR AIR,16.11.2009,SHP_6098
4377,REGULAR AIR,30.03.2010,SHP_6100
4378,REGULAR AIR,04.03.2011,SHP_6101
4379,REGULAR AIR,27.07.2012,SHP_6103
4380,REGULAR AIR,12.04.2010,SHP_6105
4381,REGULAR AIR,08.09.2010,SHP_6107
4382,DELIVERY TRUCK,15.09.2011,SHP_6109
4383,REGULAR AIR,19.06.2009,SHP_6111
4384,REGULAR AIR,15.10.2011,SHP_6113
4385,REGULAR AIR,08.04.2010,SHP_6114
4386,EXPRESS AIR,10.09.2011,SHP_6115
4387,REGULAR AIR,19.07.2010,SHP_6117
4388,REGULAR AIR,21.01.2011,SHP_6118
4389,REGULAR AIR,21.05.2011,SHP_6119
4390,REGULAR AIR,26.05.2012,SHP_6120
4391,REGULAR AIR,28.09.2010,SHP_6121
4392,REGULAR AIR,05.08.2011,SHP_6123
4393,REGULAR AIR,27.05.2009,SHP_6124
4394,REGULAR AIR,20.01.2012,SHP_6125
4395,DELIVERY TRUCK,10.01.2012,SHP_6126
4396,REGULAR AIR,26.01.2009,SHP_6127
4397,REGULAR AIR,12.03.2012,SHP_6128
4398,DELIVERY TRUCK,22.04.2011,SHP_6130
4399,REGULAR AIR,12.01.2011,SHP_6131
4400,REGULAR AIR,21.11.2010,SHP_6133
4401,REGULAR AIR,06.03.2010,SHP_6135
4402,REGULAR AIR,05.06.2009,SHP_6136
4403,DELIVERY TRUCK,16.01.2009,SHP_6138
4404,EXPRESS AIR,11.01.2009,SHP_6140
4405,REGULAR AIR,20.11.2010,SHP_6141
4406,REGULAR AIR,06.02.2012,SHP_6142
4407,EXPRESS AIR,27.08.2011,SHP_6143
4408,REGULAR AIR,21.05.2009,SHP_6144
4409,REGULAR AIR,14.06.2009,SHP_6145
4410,REGULAR AIR,12.11.2010,SHP_6146
4411,EXPRESS AIR,25.07.2009,SHP_6147
4412,REGULAR AIR,09.12.2011,SHP_6149
4413,DELIVERY TRUCK,31.08.2010,SHP_6150
4414,REGULAR AIR,06.12.2011,SHP_6152
4415,REGULAR AIR,24.01.2011,SHP_6154
4416,REGULAR AIR,08.09.2009,SHP_6155
4417,REGULAR AIR,19.02.2010,SHP_6157
4418,EXPRESS AIR,17.11.2010,SHP_6158
4419,REGULAR AIR,06.05.2009,SHP_6160
4420,REGULAR AIR,08.04.2009,SHP_6161
4421,REGULAR AIR,12.07.2009,SHP_6162
4422,REGULAR AIR,15.10.2011,SHP_6163
4423,REGULAR AIR,26.12.2012,SHP_6164
4424,REGULAR AIR,12.11.2009,SHP_6165
4425,REGULAR AIR,30.09.2010,SHP_6166
4426,REGULAR AIR,27.08.2009,SHP_6169
4427,REGULAR AIR,21.05.2011,SHP_6171
4428,REGULAR AIR,13.08.2012,SHP_6172
4429,REGULAR AIR,08.09.2010,SHP_6928
4430,DELIVERY TRUCK,24.03.2009,SHP_6174
4431,REGULAR AIR,10.04.2009,SHP_6175
4432,REGULAR AIR,06.09.2009,SHP_6177
4433,REGULAR AIR,11.07.2010,SHP_6178
4434,REGULAR AIR,05.08.2009,SHP_6180
4435,DELIVERY TRUCK,03.06.2009,SHP_6181
4436,REGULAR AIR,22.09.2010,SHP_6182
4437,REGULAR AIR,29.09.2009,SHP_6183
4438,REGULAR AIR,18.06.2010,SHP_6184
4439,REGULAR AIR,07.02.2011,SHP_6185
4440,DELIVERY TRUCK,15.12.2011,SHP_6186
4441,DELIVERY TRUCK,21.02.2011,SHP_6187
4442,REGULAR AIR,21.12.2010,SHP_6189
4443,DELIVERY TRUCK,21.11.2009,SHP_6191
4444,EXPRESS AIR,12.01.2010,SHP_6192
4445,REGULAR AIR,25.11.2011,SHP_6193
4446,REGULAR AIR,26.06.2010,SHP_6194
4447,REGULAR AIR,27.07.2010,SHP_6195
4448,REGULAR AIR,12.02.2012,SHP_6196
4449,REGULAR AIR,17.05.2009,SHP_6197
4450,EXPRESS AIR,15.05.2009,SHP_6199
4451,REGULAR AIR,20.08.2009,SHP_6200
4452,REGULAR AIR,11.04.2011,SHP_6202
4453,REGULAR AIR,02.12.2012,SHP_6204
4454,REGULAR AIR,13.01.2009,SHP_6206
4455,REGULAR AIR,26.02.2012,SHP_6207
4456,REGULAR AIR,01.02.2010,SHP_6208
4457,REGULAR AIR,07.03.2012,SHP_6210
4458,REGULAR AIR,17.05.2010,SHP_6211
4459,REGULAR AIR,02.08.2009,SHP_6213
4460,DELIVERY TRUCK,17.02.2011,SHP_6214
4461,REGULAR AIR,16.10.2012,SHP_6215
4462,REGULAR AIR,12.05.2012,SHP_6216
4463,REGULAR AIR,26.09.2010,SHP_6218
4464,REGULAR AIR,27.10.2010,SHP_6219
4465,REGULAR AIR,10.11.2009,SHP_6221
4466,REGULAR AIR,19.12.2009,SHP_6222
4467,EXPRESS AIR,11.07.2010,SHP_6223
4468,DELIVERY TRUCK,09.11.2010,SHP_6224
4469,EXPRESS AIR,24.03.2012,SHP_6225
4470,DELIVERY TRUCK,04.10.2009,SHP_6227
4471,DELIVERY TRUCK,15.12.2009,SHP_6228
4472,EXPRESS AIR,03.08.2011,SHP_6230
4473,REGULAR AIR,23.02.2011,SHP_6231
4474,DELIVERY TRUCK,11.05.2010,SHP_6233
4475,REGULAR AIR,04.03.2011,SHP_6234
4476,REGULAR AIR,08.10.2012,SHP_6235
4477,REGULAR AIR,13.12.2010,SHP_6236
4478,REGULAR AIR,20.12.2010,SHP_6237
4479,DELIVERY TRUCK,13.02.2012,SHP_6238
4480,REGULAR AIR,31.10.2012,SHP_6239
4481,REGULAR AIR,02.09.2010,SHP_6240
4482,REGULAR AIR,09.10.2010,SHP_6241
4483,REGULAR AIR,16.03.2012,SHP_6242
4484,REGULAR AIR,08.02.2009,SHP_6244
4485,REGULAR AIR,30.04.2009,SHP_6245
4486,REGULAR AIR,28.10.2012,SHP_6246
4487,REGULAR AIR,22.05.2012,SHP_6247
4488,REGULAR AIR,22.09.2012,SHP_6248
4489,REGULAR AIR,14.01.2012,SHP_6249
4490,EXPRESS AIR,24.04.2009,SHP_6250
4491,REGULAR AIR,29.08.2009,SHP_6252
4492,EXPRESS AIR,21.05.2012,SHP_6254
4493,REGULAR AIR,31.12.2010,SHP_6255
4494,DELIVERY TRUCK,13.02.2009,SHP_6257
4495,REGULAR AIR,27.02.2009,SHP_6258
4496,REGULAR AIR,18.09.2009,SHP_6260
4497,REGULAR AIR,20.12.2011,SHP_6261
4498,REGULAR AIR,30.07.2011,SHP_6262
4499,REGULAR AIR,29.01.2009,SHP_6264
4500,DELIVERY TRUCK,05.11.2012,SHP_6266
4501,REGULAR AIR,30.09.2011,SHP_6268
4502,EXPRESS AIR,12.04.2010,SHP_6269
4503,REGULAR AIR,20.03.2009,SHP_6270
4504,DELIVERY TRUCK,24.08.2009,SHP_6271
4505,REGULAR AIR,15.11.2010,SHP_6272
4506,REGULAR AIR,15.01.2010,SHP_6273
4507,REGULAR AIR,10.01.2011,SHP_6275
4508,REGULAR AIR,28.03.2010,SHP_6277
4509,DELIVERY TRUCK,24.08.2012,SHP_6278
4510,DELIVERY TRUCK,24.05.2010,SHP_6279
4511,REGULAR AIR,02.08.2010,SHP_6280
4512,DELIVERY TRUCK,05.07.2010,SHP_6281
4513,DELIVERY TRUCK,10.12.2012,SHP_6283
4514,REGULAR AIR,11.04.2009,SHP_6284
4515,REGULAR AIR,14.08.2010,SHP_6285
4516,EXPRESS AIR,14.07.2009,SHP_6286
4517,REGULAR AIR,01.11.2011,SHP_6287
4518,DELIVERY TRUCK,28.03.2012,SHP_6288
4519,EXPRESS AIR,11.06.2011,SHP_6289
4520,REGULAR AIR,14.11.2012,SHP_6290
4521,EXPRESS AIR,17.05.2009,SHP_6291
4522,REGULAR AIR,07.06.2011,SHP_6292
4523,DELIVERY TRUCK,21.02.2011,SHP_6294
4524,REGULAR AIR,09.07.2010,SHP_6296
4525,REGULAR AIR,02.02.2011,SHP_6299
4526,REGULAR AIR,31.01.2011,SHP_6300
4527,EXPRESS AIR,10.11.2012,SHP_6302
4528,DELIVERY TRUCK,11.12.2011,SHP_6303
4529,DELIVERY TRUCK,30.03.2010,SHP_6304
4530,EXPRESS AIR,19.02.2009,SHP_6305
4531,REGULAR AIR,28.05.2009,SHP_6306
4532,REGULAR AIR,05.03.2011,SHP_6307
4533,DELIVERY TRUCK,22.07.2012,SHP_6308
4534,REGULAR AIR,04.04.2012,SHP_6310
4535,DELIVERY TRUCK,29.04.2012,SHP_6311
4536,REGULAR AIR,12.12.2012,SHP_6313
4537,REGULAR AIR,11.12.2011,SHP_6314
4538,REGULAR AIR,01.05.2011,SHP_6317
4539,EXPRESS AIR,20.10.2010,SHP_6318
4540,EXPRESS AIR,26.06.2010,SHP_6319
4541,REGULAR AIR,14.01.2012,SHP_6322
4542,REGULAR AIR,27.04.2009,SHP_6323
4543,EXPRESS AIR,22.09.2010,SHP_6324
4544,REGULAR AIR,07.07.2011,SHP_6325
4545,DELIVERY TRUCK,02.04.2010,SHP_6326
4546,REGULAR AIR,04.07.2012,SHP_6327
4547,REGULAR AIR,20.04.2011,SHP_6328
4548,REGULAR AIR,30.12.2010,SHP_6330
4549,REGULAR AIR,19.11.2010,SHP_6332
4550,REGULAR AIR,29.10.2012,SHP_6333
4551,REGULAR AIR,08.01.2009,SHP_6334
4552,REGULAR AIR,12.12.2012,SHP_6335
4553,EXPRESS AIR,07.05.2011,SHP_6336
4554,REGULAR AIR,30.08.2009,SHP_6337
4555,DELIVERY TRUCK,07.11.2010,SHP_6338
4556,REGULAR AIR,27.07.2010,SHP_6339
4557,REGULAR AIR,17.07.2009,SHP_6340
4558,REGULAR AIR,09.02.2009,SHP_6342
4559,REGULAR AIR,12.07.2009,SHP_6343
4560,EXPRESS AIR,15.03.2011,SHP_6346
4561,DELIVERY TRUCK,20.01.2010,SHP_6347
4562,REGULAR AIR,07.03.2012,SHP_6348
4563,DELIVERY TRUCK,18.12.2009,SHP_6349
4564,REGULAR AIR,20.12.2011,SHP_6351
4565,REGULAR AIR,27.05.2009,SHP_6352
4566,REGULAR AIR,03.10.2012,SHP_6354
4567,REGULAR AIR,03.09.2012,SHP_6355
4568,REGULAR AIR,10.06.2010,SHP_6356
4569,REGULAR AIR,23.06.2012,SHP_6357
4570,REGULAR AIR,16.09.2012,SHP_6358
4571,REGULAR AIR,26.11.2012,SHP_6359
4572,REGULAR AIR,13.06.2012,SHP_6360
4573,EXPRESS AIR,29.11.2011,SHP_6362
4574,REGULAR AIR,11.12.2011,SHP_6364
4575,REGULAR AIR,01.11.2010,SHP_6366
4576,REGULAR AIR,02.10.2009,SHP_6367
4577,REGULAR AIR,08.04.2010,SHP_6368
4578,REGULAR AIR,21.05.2011,SHP_6369
4579,REGULAR AIR,12.09.2011,SHP_6372
4580,REGULAR AIR,03.02.2010,SHP_6374
4581,DELIVERY TRUCK,12.03.2011,SHP_6375
4582,REGULAR AIR,11.03.2010,SHP_6376
4583,REGULAR AIR,21.09.2011,SHP_6377
4584,REGULAR AIR,04.08.2010,SHP_6378
4585,DELIVERY TRUCK,24.09.2010,SHP_6379
4586,REGULAR AIR,09.04.2010,SHP_6381
4587,REGULAR AIR,27.01.2012,SHP_6382
4588,REGULAR AIR,20.12.2012,SHP_6383
4589,REGULAR AIR,01.04.2009,SHP_6384
4590,REGULAR AIR,30.06.2012,SHP_6385
4591,REGULAR AIR,12.01.2012,SHP_6386
4592,REGULAR AIR,28.04.2010,SHP_6387
4593,REGULAR AIR,05.10.2011,SHP_6388
4594,EXPRESS AIR,01.04.2011,SHP_6389
4595,EXPRESS AIR,25.09.2010,SHP_6390
4596,REGULAR AIR,10.07.2009,SHP_6392
4597,REGULAR AIR,16.01.2012,SHP_6394
4598,REGULAR AIR,01.06.2012,SHP_6395
4599,DELIVERY TRUCK,12.04.2009,SHP_6396
4600,EXPRESS AIR,28.12.2012,SHP_6397
4601,DELIVERY TRUCK,30.03.2012,SHP_6398
4602,REGULAR AIR,10.05.2009,SHP_6401
4603,DELIVERY TRUCK,03.05.2011,SHP_6402
4604,REGULAR AIR,22.06.2010,SHP_6403
4605,REGULAR AIR,07.07.2010,SHP_6404
4606,REGULAR AIR,26.09.2011,SHP_6406
4607,REGULAR AIR,29.06.2011,SHP_6408
4608,DELIVERY TRUCK,28.06.2011,SHP_6409
4609,REGULAR AIR,06.06.2010,SHP_6410
4610,REGULAR AIR,19.09.2009,SHP_6413
4611,REGULAR AIR,05.05.2010,SHP_6416
4612,REGULAR AIR,03.07.2011,SHP_6417
4613,REGULAR AIR,05.11.2009,SHP_6419
4614,REGULAR AIR,13.01.2010,SHP_6423
4615,REGULAR AIR,16.02.2009,SHP_6425
4616,EXPRESS AIR,13.11.2011,SHP_6426
4617,DELIVERY TRUCK,20.06.2012,SHP_6429
4618,REGULAR AIR,11.05.2009,SHP_6432
4619,REGULAR AIR,04.08.2012,SHP_6434
4620,REGULAR AIR,20.08.2011,SHP_6435
4621,REGULAR AIR,09.05.2009,SHP_6436
4622,EXPRESS AIR,03.09.2012,SHP_6437
4623,REGULAR AIR,11.01.2009,SHP_6438
4624,DELIVERY TRUCK,20.10.2012,SHP_6439
4625,EXPRESS AIR,12.02.2011,SHP_6442
4626,DELIVERY TRUCK,30.03.2012,SHP_6443
4627,REGULAR AIR,29.09.2012,SHP_6444
4628,EXPRESS AIR,18.12.2010,SHP_6445
4629,REGULAR AIR,04.08.2010,SHP_6446
4630,REGULAR AIR,07.04.2009,SHP_6449
4631,REGULAR AIR,11.11.2011,SHP_6450
4632,REGULAR AIR,19.01.2011,SHP_6451
4633,REGULAR AIR,28.03.2012,SHP_6452
4634,REGULAR AIR,18.11.2012,SHP_6454
4635,REGULAR AIR,05.03.2012,SHP_6455
4636,EXPRESS AIR,19.12.2009,SHP_6456
4637,EXPRESS AIR,06.07.2009,SHP_6457
4638,EXPRESS AIR,29.11.2012,SHP_6458
4639,REGULAR AIR,27.12.2011,SHP_6461
4640,REGULAR AIR,01.07.2009,SHP_6462
4641,EXPRESS AIR,06.06.2012,SHP_6465
4642,REGULAR AIR,01.03.2010,SHP_6466
4643,REGULAR AIR,07.09.2009,SHP_6468
4644,REGULAR AIR,15.01.2010,SHP_6469
4645,EXPRESS AIR,05.06.2011,SHP_6472
4646,DELIVERY TRUCK,02.01.2009,SHP_6474
4647,EXPRESS AIR,23.02.2010,SHP_6477
4648,REGULAR AIR,08.01.2010,SHP_6479
4649,EXPRESS AIR,18.08.2009,SHP_6480
4650,REGULAR AIR,06.11.2010,SHP_6481
4651,DELIVERY TRUCK,03.12.2010,SHP_6482
4652,REGULAR AIR,02.12.2009,SHP_6483
4653,REGULAR AIR,29.05.2010,SHP_6484
4654,DELIVERY TRUCK,01.05.2010,SHP_6485
4655,REGULAR AIR,06.09.2009,SHP_6486
4656,REGULAR AIR,06.06.2011,SHP_6487
4657,EXPRESS AIR,26.10.2011,SHP_6489
4658,REGULAR AIR,26.06.2009,SHP_6491
4659,REGULAR AIR,14.07.2011,SHP_6492
4660,REGULAR AIR,19.12.2011,SHP_6494
4661,EXPRESS AIR,20.10.2009,SHP_6495
4662,EXPRESS AIR,01.10.2012,SHP_6497
4663,REGULAR AIR,06.09.2012,SHP_6499
4664,REGULAR AIR,03.01.2010,SHP_6500
4665,REGULAR AIR,05.04.2010,SHP_6501
4666,REGULAR AIR,07.09.2010,SHP_6503
4667,DELIVERY TRUCK,20.04.2010,SHP_6506
4668,REGULAR AIR,12.01.2011,SHP_6507
4669,REGULAR AIR,27.12.2009,SHP_6508
4670,REGULAR AIR,03.05.2009,SHP_6510
4671,EXPRESS AIR,25.05.2009,SHP_6512
4672,REGULAR AIR,04.09.2011,SHP_6513
4673,REGULAR AIR,18.04.2011,SHP_6515
4674,EXPRESS AIR,18.12.2011,SHP_6516
4675,REGULAR AIR,23.09.2009,SHP_6519
4676,REGULAR AIR,04.05.2011,SHP_6522
4677,REGULAR AIR,22.09.2010,SHP_6523
4678,REGULAR AIR,22.07.2012,SHP_6525
4679,REGULAR AIR,28.02.2009,SHP_6528
4680,REGULAR AIR,16.09.2012,SHP_6529
4681,REGULAR AIR,23.10.2011,SHP_6530
4682,REGULAR AIR,04.11.2009,SHP_6531
4683,REGULAR AIR,15.08.2009,SHP_6533
4684,REGULAR AIR,14.10.2010,SHP_6534
4685,EXPRESS AIR,12.08.2010,SHP_6538
4686,DELIVERY TRUCK,13.01.2010,SHP_6539
4687,REGULAR AIR,28.05.2010,SHP_6541
4688,EXPRESS AIR,07.10.2011,SHP_6542
4689,REGULAR AIR,09.10.2012,SHP_6543
4690,REGULAR AIR,16.04.2012,SHP_6545
4691,REGULAR AIR,17.05.2010,SHP_6547
4692,DELIVERY TRUCK,13.05.2011,SHP_6548
4693,REGULAR AIR,04.01.2012,SHP_6549
4694,REGULAR AIR,29.08.2012,SHP_6550
4695,REGULAR AIR,10.01.2011,SHP_6551
4696,REGULAR AIR,14.06.2012,SHP_6552
4697,REGULAR AIR,31.10.2010,SHP_6553
4698,REGULAR AIR,27.02.2009,SHP_6554
4699,REGULAR AIR,17.09.2009,SHP_6555
4700,REGULAR AIR,21.11.2011,SHP_6557
4701,REGULAR AIR,02.01.2009,SHP_6559
4702,REGULAR AIR,14.03.2012,SHP_6560
4703,REGULAR AIR,07.01.2010,SHP_6561
4704,DELIVERY TRUCK,24.03.2012,SHP_6564
4705,DELIVERY TRUCK,09.08.2012,SHP_6566
4706,REGULAR AIR,24.04.2009,SHP_6567
4707,REGULAR AIR,23.01.2012,SHP_6568
4708,REGULAR AIR,04.06.2012,SHP_6569
4709,REGULAR AIR,12.09.2009,SHP_6571
4710,DELIVERY TRUCK,10.04.2009,SHP_6572
4711,REGULAR AIR,12.04.2010,SHP_6573
4712,DELIVERY TRUCK,27.07.2010,SHP_6575
4713,REGULAR AIR,21.04.2012,SHP_6576
4714,EXPRESS AIR,01.05.2009,SHP_6577
4715,REGULAR AIR,13.04.2010,SHP_6580
4716,REGULAR AIR,04.08.2009,SHP_6583
4717,DELIVERY TRUCK,12.04.2010,SHP_6584
4718,REGULAR AIR,10.06.2012,SHP_6585
4719,REGULAR AIR,19.06.2011,SHP_6586
4720,REGULAR AIR,26.07.2010,SHP_6587
4721,REGULAR AIR,10.11.2009,SHP_6588
4722,REGULAR AIR,28.03.2009,SHP_6589
4723,REGULAR AIR,08.06.2009,SHP_6590
4724,REGULAR AIR,13.03.2012,SHP_6592
4725,REGULAR AIR,31.12.2011,SHP_6593
4726,REGULAR AIR,26.06.2012,SHP_6594
4727,REGULAR AIR,05.07.2010,SHP_6595
4728,REGULAR AIR,21.02.2009,SHP_6596
4729,EXPRESS AIR,29.12.2009,SHP_6597
4730,REGULAR AIR,08.06.2009,SHP_6598
4731,REGULAR AIR,24.10.2012,SHP_6599
4732,DELIVERY TRUCK,23.05.2011,SHP_6600
4733,REGULAR AIR,28.07.2010,SHP_6602
4734,REGULAR AIR,08.09.2010,SHP_6603
4735,REGULAR AIR,13.06.2009,SHP_6605
4736,DELIVERY TRUCK,30.08.2009,SHP_6607
4737,REGULAR AIR,12.01.2012,SHP_6609
4738,REGULAR AIR,16.08.2009,SHP_6610
4739,EXPRESS AIR,13.10.2010,SHP_6611
4740,DELIVERY TRUCK,17.12.2009,SHP_6612
4741,DELIVERY TRUCK,24.07.2011,SHP_6613
4742,REGULAR AIR,10.04.2012,SHP_6614
4743,REGULAR AIR,26.05.2010,SHP_6615
4744,REGULAR AIR,05.03.2012,SHP_6616
4745,REGULAR AIR,17.12.2012,SHP_6617
4746,EXPRESS AIR,13.10.2009,SHP_6618
4747,EXPRESS AIR,03.08.2011,SHP_6620
4748,REGULAR AIR,06.12.2011,SHP_6621
